0,bn200907957,GRB200907957,34.5,-78.38,297.5359,-37.8259,1.15,1599519316.504629,1599519922.724636,1599519448.091041,GRB,0.9608,1024,13,3,4,259,1352,10000100,193.95,-25.4333,167.1693,14.6714,163.6606,-75.3022,24.0,160.0,"Fermi, GBM"
0,bn171206122,GRB171206122,9.48,-78.2,303.8195,-38.9049,6.03,1512528812.838471,1512529427.249984,1512528944.936728,GRB,0.9686,1024,12,3,4,259,1352,10100000000000,176.0833,10.0167,250.9887,-35.6354,264.474,53.6028,145.0,31.0,"Fermi, GBM"
1,bn140518709,GRB140518709,244.04,-77.86,312.9219,-19.1752,13.43,1400432311.582871,1400432925.992131,1400432443.424803,GRB,1.0,512,11,3,4,259,1352,100100,128.5667,5.9167,0.0,90.0,0.0,90.0,129.981,219.035,"Fermi, GBM"
2,bn130623488,GRB130623488,20.723,-77.784,300.7906,-39.2132,0.05,1371987633.924168,1371988207.371953,1371987767.045917,GRB,1.0,2048,14,3,4,259,1352,11000000000,247.8167,2.9667,51.9261,-13.5964,309.6859,-41.2375,45.9024,304.4,"Swift, BAT"
0,bn231031144,GRB231031144,155.22,-77.51,294.9925,-17.0242,8.59,1698722705.358763,1698723319.769311,1698722840.528901,GRB,1.0,1024,12,3,4,259,1352,1010000,143.9333,-23.9167,215.8832,17.7079,211.9597,-72.2531,14.9777,139.332,"Fermi, GBM"
1,bn141004150,GRB141004150,30.44,-77.3,298.0198,-39.1498,2.07,1412393651.039408,1412394265.450037,1412393788.897683,GRB,1.0,256,9,3,4,259,1352,10100000000000,290.9667,21.5333,228.323,-40.7628,343.9319,-26.629,55.0668,54.2645,"Fermi, GBM"
1,bn101024486,GRB101024486,66.5064,-77.2648,290.5468,-34.1293,0.0005,1287920236.383618,1287920850.794931,1287920373.601945,GRB,1.0,4096,17,3,4,259,1352,1100000000,37.5697,-3.8141,199.6714,-47.6145,220.0361,40.5509,141.629,4.4473,"Swift, XRT"
1,bn200119692,GRB200119692,271.04,-77.14,316.7092,-23.8268,8.59,1579451693.384488,1579452307.796243,1579451827.530974,GRB,1.0,512,10,3,4,259,1352,1100000000000,29.2167,-1.45,306.1376,-26.1161,65.2952,-44.8224,56.9731,45.0183,"Fermi, GBM"
0,bn210919653,GRB210919653,215.16,-77.1,307.966,-15.1084,9.16,1632065854.547256,1632066255.961655,1632065991.957374,GRB,0.9608,64,4,3,4,259,1352,11000000000,170.8167,-5.8333,165.3458,-36.7,15.2805,-49.3004,53.0,331.0,"Fermi, GBM"
0,bn210826293,GRB210826293,64.63,-77.07,290.604,-34.5869,2.12,1629961169.991218,1629961784.401605,1629961305.161355,GRB,0.9765,1024,12,3,4,259,1352,11000,129.75,-5.3833,145.2511,35.4595,180.7521,-48.8186,48.0,136.0,"Fermi, GBM"
0,bn190628521,GRB190628521,144.08,-77.07,292.7238,-18.2518,6.39,1561724924.24617,1561725530.464084,1561725055.320252,GRB,0.7569,2048,14,3,4,259,1352,10001000,153.7667,-25.25,121.0357,59.2954,261.5105,24.6113,120.0,148.0,"Fermi, GBM"
2,bn110716018,GRB110716018,329.68,-76.98,313.9442,-36.1906,3.86,1310775785.826279,1310776400.234655,1310775919.971961,GRB,1.0,256,8,3,4,259,1352,1100000,88.233,22.567,116.3722,21.2872,24.6083,4.5171,87.0413,238.005,"Fermi, GBM"
0,bn220315101,GRB220315101,236.09,-76.82,312.3424,-17.2247,3.51,1647311017.992724,1647311632.402629,1647311156.874852,GRB,0.9412,256,9,3,4,259,1352,11000000,97.1,-15.8333,358.2746,3.4092000000000002,274.226,-60.1208,21.0,240.0,"Fermi, GBM"
2,bn110819665,GRB110819665,139.49,-76.64,291.641,-18.72,3.19,1313769336.985642,1313769951.394621,1313769474.971536,GRB,1.0,64,4,3,4,259,1352,1001000100000,197.35,4.5,139.4196,26.6753,15.5673,47.9527,143.985,246.941,"Fermi, GBM"
1,bn190731943,GRB190731943,339.94,-76.62,312.1228,-38.0602,0.28,1564612565.71071,1564613180.119769,1564612700.368559,GRB,1.0,256,8,3,4,259,1352,10010000,161.6667,-16.7167,131.7954,28.8129,123.3431,-60.9221,40.5538,175.132,"Fermi, LAT"
2,bn090810659,GRB090810659,168.93,-76.4,297.276,-14.5907,5.53,1249919214.699881,1249919591.537909,1249919347.821911,GRB,1.0,2048,14,3,4,259,1352,1001000000,301.3192,9.983,115.5473,-36.4952,158.6505,44.6216,,,"Fermi, GBM"
0,bn180622273,GRB180622273,201.56,-76.4,305.0298,-13.6702,12.54,1529649024.255927,1529649638.666515,1529649162.498227,GRB,0.8078,1024,12,3,4,259,1352,1100,211.9667,-15.65,110.8315,45.7796,239.0814,31.0677,110.0,138.0,"Fermi, GBM"
2,bn160406570,GRB160406570,208.48,-76.37,306.6807,-13.9551,6.45,1459949895.167823,1459950509.576882,1459950029.313746,GRB,1.0,2048,15,3,4,259,1352,1000100000,237.05,-1.6167,29.3255,-5.4624,304.2841,42.1104,132.017,258.978,"Fermi, GBM"
1,bn130804023,GRB130804023,280.03,-76.15,318.3067,-25.6079,2.2800000000000002,1375576258.533029,1375576872.942249,1375576395.526975,GRB,1.0,16,1,3,4,259,1352,11010100,213.6833,-23.5167,137.0756,8.6314,200.396,-71.3208,21.0003,159.02,"Fermi, GBM"
0,bn240216456,GRB240216456,46.68,-76.07,293.0932,-38.3579,7.06,1708080887.169403,1708081501.579951,1708081022.851709,GRB,1.0,256,8,3,4,259,1352,1010000000000,208.7167,-6.7667,336.9355,-36.3992,129.3444,-50.2449,40.0266,0.1301,"Fermi, GBM"
0,bn161020759,GRB161020759,66.09,-75.65,288.9029,-35.0153,1.2,1476987058.791518,1476987673.201463,1476987192.937642,GRB,0.9608,2048,15,3,4,259,1352,1001000000,123.9667,-21.2333,167.6332,-8.0469,78.6291,7.009,83.0,275.0,"Fermi, GBM FSW"
2,bn120114433,GRB120114433,263.23,-75.64,317.4796,-21.5668,11.05,1326536486.220771,1326537100.631118,1326536619.2149,GRB,1.0,128,6,3,4,259,1352,10010000,80.283,-20.75,286.9792,19.9185,319.0479,-66.8481,18.9993,110.989,"Fermi, GBM"
0,bn170121067,GRB170121067,3.03,-75.62,306.1652,-41.2605,4.07,1484962476.358268,1484963090.769218,1484962613.640605,GRB,0.9216,64,4,3,4,259,1352,11100000010000,206.75,23.6667,267.5436,-5.3329,0.1126,-25.6491,50.0,85.0,"Fermi, GBM FSW"
0,bn170124874,GRB170124874,282.04,-75.51,319.0934,-25.9951,1.0,1485291351.18771,1485291965.597816,1485291486.357808,GRB,0.949,512,10,3,4,259,1352,10000100000000,117.55,-22.85,314.6175,-0.1738,224.1366,-70.1289,17.0,315.0,"Fermi, GBM FSW"
1,bn230307656,GRB230307656,60.8576,-75.3785,289.478,-36.2671,0.0001,1678203708.108987,1678204322.519414,1678203846.671261,GRB,1.0,16,1,3,4,259,1352,10101000,145.15,7.35,356.7362,37.4134,156.3755,50.7888,139.899,140.968,"Swift, XRT"
0,bn190806675,GRB190806675,121.13,-75.36,287.9562,-21.7563,4.3,1565107815.402161,1565108429.811743,1565107953.324325,GRB,0.6235,128,7,3,4,259,1352,11000000000000,139.85,-23.95,137.0403,-17.805,314.2669,-72.1754,32.0,8.0,"Fermi, GBM"
0,bn210721978,GRB210721978,31.5333,-75.2167,296.7176,-40.9976,18.5667,1626909979.04508,1626910593.457237,1626910112.679599,GRB,0.9725,1024,13,3,4,259,1352,11010000,178.4167,-14.0,123.6084,24.7653,79.9332,-57.4685,25.0,192.0,"Fermi, GBM FSW"
1,bn180614327,GRB180614327,52.22,-75.17,291.0292,-38.0915,11.12,1528962526.903121,1528963141.314071,1528962664.121407,GRB,1.0,4096,17,3,4,259,1352,1000000001000,142.8667,24.9333,80.3838,24.4764,158.2241,-24.8304,70.0073,101.985,"Fermi, GBM"
1,bn141022087,GRB141022087,119.39,-75.17,287.5767,-22.085,1.0,1413943345.940039,1413943919.390559,1413943480.214345,GRB,1.0,256,9,3,4,259,1352,100000001000,241.2167,-5.1,189.8794,-13.3225,278.4047,6.2027,110.0,70.9997,"Fermi, GBM"
3,bn100112418,GRB100112418,240.14,-75.1,314.2999,-16.5828,14.84,1263290344.432716,1263290958.843626,1263290477.555108,GRB,1.0,4096,17,3,4,259,1352,11000000000,269.083,11.33,276.8442,-41.3254,149.856,-34.3812,56.9988,340.9954,"Fermi, GBM"
0,bn210411564,GRB210411564,115.68,-74.84,286.8668,-22.8593,4.54,1618147826.390523,1618148440.800709,1618147964.632702,GRB,0.9765,2048,15,3,4,259,1352,11000000,345.7833,9.5167,36.8372,50.1047,6.8562,-35.9093,60.0,215.0,"Fermi, GBM"
0,bn190304818,GRB190304818,357.74,-74.84,308.171,-41.6673,2.65,1551728110.732332,1551728725.142156,1551728243.342435,GRB,0.949,64,4,3,4,259,1352,10001000000000,140.1833,3.8333,348.537,-10.5054,271.9775,51.4172,138.0,310.0,"Fermi, GBM"
2,bn121116459,GRB121116459,180.88,-74.79,299.7379,-12.2162,6.98,1353063492.886533,1353064099.104005,1353063624.600483,GRB,1.0,64,4,3,4,259,1352,11000000000,347.2892,2.6045,238.3188,-26.8883,180.2555,46.2115,120.997,310.995,"Fermi, GBM"
0,bn190327111,GRB190327111,79.07,-74.67,286.2972,-32.3216,1.72,1553654216.827498,1553654831.236719,1553654350.973341,GRB,0.949,2048,15,3,4,259,1352,1010000000,75.8167,12.1333,4.708,4.0511,268.697,55.9292,161.0,271.0,"Fermi, GBM"
1,bn110212550,GRB110212550,311.33,-74.5,319.3059,-33.5579,4.33,1297516217.152382,1297516831.563333,1297516353.522675,GRB,1.0,16,1,3,4,259,1352,10011110100,330.2764,25.4827,23.0907,35.5838,312.1202,-24.4988,50.0029,229.973,"Fermi, GBM"
0,bn161012637,GRB161012637,160.43,-74.28,294.3343,-13.6153,8.18,1476285300.707647,1476285841.388038,1476285434.85357,GRB,0.9569,256,8,3,4,259,1352,10010000000000,244.2167,-23.7167,200.963,0.2548,111.7449,-71.9486,14.0,327.0,"Fermi, GBM FSW"
1,bn141221897,GRB141221897,126.02,-74.21,287.4821,-20.0919,3.69,1419197375.664479,1419197990.075268,1419197508.78675,GRB,1.0,2048,14,3,4,259,1352,10010000000000,48.0,17.7,248.6351,-48.8392,118.1348,-29.5865,44.8032,333.017,"Fermi, GBM"
1,bn150602840,GRB150602840,289.87,-74.21,320.7306,-27.9263,2.45,1433275624.491374,1433276238.900876,1433275758.637297,GRB,1.0,1024,12,3,4,259,1352,1100,230.2167,13.65,57.9282,54.7381,83.6024,-32.5068,71.8556,158.242,"Fermi, GBM"
1,bn190825171,GRB190825171,210.86,-74.14,307.8843,-11.9646,19.89,1566705883.017643,1566706497.42803,1566706016.139834,GRB,1.0,4096,17,3,4,259,1352,11000000000000,222.8667,-23.6833,159.5841,-10.34,282.8907,-71.6203,20.0412,5.9648,"Fermi, GBM"
3,bn080714425,GRB080714425,187.5,-74.0,301.428,-11.1909,8.7,1216030188.716045,1216030803.123656,1216030321.837552,GRB,1.0,4096,17,3,4,241,1333,110,,,,,,,,,"Fermi, GBM"
2,bn091117080,GRB091117080,246.54,-73.94,316.4106,-16.9994,6.8100000000000005,1258422791.774386,1258423406.186503,1258422924.896859,GRB,1.0,4096,17,3,4,259,1352,1001000000,225.6328,-25.5209,228.8506,-20.7057,308.9547,24.45,,,"Fermi, GBM"
1,bn200809654,GRB200809654,15.8295,-73.8456,301.7977,-43.2565,0.0013,1596987678.10569,1596987715.994279,1596987687.129821,GRB,1.0,64,4,3,4,259,1352,1100000,241.0333,-10.5333,150.3208,9.2707,53.9772,34.0937,110.929,248.18,"Swift, XRT"
0,bn181103046,GRB181103046,295.48,-73.76,321.2024,-29.4834,7.16,1541207069.413733,1541207683.826856,1541207205.608448,GRB,0.9059,2048,15,3,4,259,1352,1000000010000,258.7167,15.6833,208.4882,-11.0466,303.3351,-23.4031,51.0,75.0,"Fermi, GBM"
1,bn110517453,GRB110517453,296.09,-73.76,321.1881,-29.6535,8.97,1305629416.431221,1305630030.841407,1305629555.409425,GRB,1.0,64,5,3,4,259,1352,10010000000000,179.7479,-25.4888,57.2368,-13.46,214.5883,-75.4612,20.0008,76.0023,"Fermi, GBM"
0,bn170304003,GRB170304003,330.5,-73.76,316.8524,-38.4408,6.72,1488585731.524131,1488586345.935363,1488585866.070454,GRB,0.9608,16,1,3,4,259,1352,1000000010000,233.5,16.0833,327.2834,4.2371,54.7576,-30.7457,59.0,76.0,"Fermi, GBM FSW"
1,bn140712973,GRB140712973,83.48,-73.62,284.7752,-31.3831,1.6800000000000002,1405207117.74728,1405207732.154609,1405207251.892841,GRB,1.0,2048,15,3,4,259,1352,1000100000,108.15,-19.85,114.2554,29.4503,6.4107,28.4898,113.727,253.391,"Fermi, GBM"
2,bn201227635,GRB201227635,170.121,-73.613,296.5338,-11.881499999999999,1.0,1609081910.195625,1609082524.609391,1609082047.414555,GRB,1.0,16,1,3,4,259,1352,1000100000,288.7667,13.2333,276.6464,-22.5631,224.433,55.8577,134.551,294.368,IPN
3,bn090304216,GRB090304216,195.9,-73.4,303.8151,-10.5491,12.3,1236143312.731089,1236143927.139987,1236143448.156948,GRB,1.0,256,8,3,4,259,1352,110000,42.0486,-20.8096,359.6619,18.2846,296.6489,-53.9403,,,"Fermi, GBM"
1,bn151026523,GRB151026523,107.39,-73.32,284.5865,-24.6213,3.57,1445862626.840825,1445863241.251172,1445862758.938922,GRB,1.0,1024,12,3,4,259,1352,1100,131.35,-20.55,262.3511,27.0866,7.8812999999999995,27.6331,119.098,139.831,"Fermi, GBM"
0,bn160625230,GRB160625230,314.53,-73.26,320.3093,-34.8373,3.39,1466832584.312283,1466833190.529151,1466832715.386124,GRB,0.9686,2048,14,3,4,259,1352,1110000,66.2333,13.1,107.0399,34.0165,43.2237,-33.1757,58.0,208.0,"Fermi, GBM FSW"
1,bn100604287,GRB100604287,248.3,-73.19,317.3443,-16.8876,3.64,1275634282.204646,1275634896.614832,1275634414.814749,GRB,1.0,1024,13,3,4,259,1352,10001000,210.3302,24.7483,124.2687,4.1922,212.3174,-24.9165,52.0121,107.086,"Fermi, GBM"
1,bn140213807,GRB140213807,105.218,-73.136,284.2485,-25.1981,0.01,1392319159.353425,1392319773.764656,1392319292.347714,GRB,1.0,256,9,3,4,259,1352,11000000000000,34.4833,25.2667,357.3995,-33.9384,105.3734,-24.6341,48.5014,52.0352,"Swift, BAT"
3,bn090922605,GRB090922605,38.36,-73.08,293.2146,-42.0694,3.34,1253629707.062651,1253630321.472394,1253629841.528709,GRB,1.0,64,4,3,4,259,1352,1001,227.0621,15.9011,180.1095,14.3417,354.2161,75.5853,,,"Fermi, GBM"
0,bn190422284,GRB190422284,306.66,-73.01,321.4679,-32.7538,1.81,1555915566.420521,1555915910.491316,1555915697.495006,GRB,1.0,2048,14,3,4,259,1352,1000100000,306.55,7.5833,31.6346,9.9095,289.3351,50.6449,124.235,260.295,"Fermi, GBM"
4,bn090513941,GRB090513941,99.1,-72.9,283.7172,-26.9353,8.8,1242254000.169946,1242254614.579368,1242254135.339923,GRB,1.0,2048,14,3,4,259,1352,1100000000,174.58,5.754,65.8016,-48.0105,45.6591,40.1986,118.8899,2.3308,"Fermi, GBM"
3,bn130425327,GRB130425327,17.78,-72.85,300.9101,-44.2009,1.45,1366876140.040648,1366876754.450673,1366876276.2348,GRB,1.0,2048,15,3,4,259,1352,101000,231.3167,0.4,46.0447,33.158,175.4901,44.2001,149.51,126.974,"Fermi, GBM"
1,bn160325291,GRB160325291,15.6521,-72.6967,301.7696,-44.4063,0.001,1458889023.524661,1458889637.93537,1458889161.510918,GRB,1.0,512,11,3,4,259,1352,11000000,119.2667,-20.0833,2.7401999999999997,23.5112,16.3898,-65.8824,6.8095,165.541,"Swift, XRT"
3,bn091102607,GRB091102607,72.6161,-72.5197,284.5282,-34.7206,0.0006,1257172345.496321,1257172959.90711,1257172478.362508,GRB,1.0,512,11,3,4,259,1352,1000000100,49.633,1.4037,220.8103,-14.8496,310.3584,1.7042000000000002,,,"Swift, XRT"
1,bn231214850,GRB231214850,305.686,-72.433,322.2156,-32.6106,0.0005,1702585333.098596,1702585939.316753,1702585464.684565,GRB,1.0,1024,13,3,4,259,1352,11001000000,197.05,-2.8333,287.1765,0.949,198.1727,-46.3898,51.1453,290.343,"Swift, XRT"
1,bn100926595,GRB100926595,222.75,-72.35,311.8042,-11.5702,3.81,1285510485.316314,1285511099.727546,1285510623.942719,GRB,1.0,256,9,3,4,259,1352,1000100000,330.0428,24.5034,173.7632,0.6347,83.6281,12.0136,114.997,-78.0022,"Fermi, GBM"
0,bn191112369,GRB191112369,164.42,-72.27,294.4269,-11.3034,5.53,1573548543.021749,1573549157.435033,1573548678.19249,GRB,0.9451,4096,16,3,4,259,1352,10001000000000,44.5833,25.4833,227.3065,-16.5785,222.3997,73.3638,150.0,324.0,"Fermi, GBM"
0,bn200616048,GRB200616048,116.16,-72.23,284.2727,-21.8229,4.59,1592269623.788394,1592270238.200149,1592269755.630729,GRB,0.9647,512,11,3,4,259,1352,1010000,151.15,-15.8833,83.4956,32.3195,100.61,-56.4969,17.0,182.0,"Fermi, GBM"
2,bn090120627,GRB090120627,38.1,-72.2,292.6879,-42.8628,11.2,1232463608.357146,1232464222.767654,1232463742.759395,GRB,0.8549,512,11,3,4,259,1352,1001000000,116.7396,-9.6614,22.9311,-30.7601,106.2957,10.987,,,"Fermi, GBM"
1,bn141022061,GRB141022061,241.901,-72.129,316.7988,-14.7708,0.05,1413941131.302121,1413941745.713031,1413941268.520367,GRB,1.0,4096,17,3,4,259,1352,11011000000,109.5667,20.0833,254.0938,21.6729,176.2664,-27.95,56.0878,264.972,"Swift, BAT"
